Date,Ticker,Return 5D,Return 10D,Return 20D,MA 50 Ratio,MA 100 Ratio,Volatility 20D,RSI 14D,Target 21D Return
2021-09-28,LT.NS,0.009442802651381976,0.023991405580224612,0.04641293828263082,0.05368011741864964,0.11714634717026073,0.010716402146222978,63.54759593212249,0.04438302701911101
2021-09-28,MARUTI.NS,0.0954477971772405,0.07678645483338897,0.09224056934889902,0.06627929384621867,0.05483031367134816,0.01711456414674857,72.52764353276505,-0.007294014015237216
2021-09-28,RELIANCE.NS,0.05961240240890198,0.07583011451808397,0.1223655093638083,0.13860048212542964,0.17615765039020514,0.014122325923994051,65.67675730499727,0.019838591262289373
2021-09-28,SBIN.NS,0.013901636925010674,0.027482735213534504,0.05251951843366265,0.031221772721913066,0.054280573062652326,0.017315663535938303,58.79735072076408,0.1268824852204291
2021-09-28,SUNPHARMA.NS,0.013865265608494326,-0.008062539850656747,-0.015370923420484628,0.018490980169924898,0.07701857030552817,0.009284072368760313,53.54223813125416,0.04193007566804674
2021-09-28,TCS.NS,-0.021693387492439098,-0.02747113192080408,0.021032898395492383,0.06138775789558881,0.11859070059566346,0.014061037399356782,46.2859608120303,-0.09286079924926949
2021-09-28,TITAN.NS,0.020830848049572914,0.03580293244715871,0.13354111180818307,0.12391792851694294,0.20267951492622904,0.012130409107818292,67.65360267190405,0.11546039792580487
2021-09-29,ASIANPAINT.NS,0.0016728775414009966,-0.008725317328489024,0.03801522857570294,0.05348272436020296,0.0942350290389482,0.013743518925465735,48.41911255198456,-0.06599037926083862
2021-09-29,AXISBANK.NS,-0.007864417036685944,-0.011688082672268951,-0.005530828285447931,0.01952899117512441,0.03739753021832204,0.011855045086461059,43.975069822621705,-0.05133291154258035
2021-09-29,BAJAJFINSV.NS,-0.01027546292808268,0.035941091497151856,0.016619257422956668,0.11792882492820267,0.26734683889436406,0.018138347281898715,62.58688056704009,0.02222123218592409
2021-09-29,BAJFINANCE.NS,-0.03570225017300732,0.013656288273539152,-0.0012095198388122341,0.09159199880458946,0.17794176436938725,0.014569193869699426,52.61726050709539,-0.015328432170669481
2021-09-29,BHARTIARTL.NS,-0.026994593727687644,-0.025318021965243798,0.06487735101571168,0.11130356173112088,0.20685222277238657,0.016915933688460272,65.83705985224569,-0.012606314466612978
2021-09-29,CIPLA.NS,0.025012988149535786,0.03636067249808739,0.04199202822217063,0.05879638438404955,0.05350372144975202,0.013158669319976404,71.33497028917634,-0.08358643305918778
2021-09-29,DRREDDY.NS,0.007149690058060765,-0.016443020597741054,0.03761641424144213,0.01050646320205506,-0.038361045240519864,0.009834111384596535,46.796314857239764,-0.04544145531857824
2021-09-29,HDFCBANK.NS,0.03921891490598228,0.030417520396178066,0.007872695702864974,0.0456817041839952,0.060971024811785623,0.01104115896777735,53.69622179940201,-0.006901584509508618
2021-09-29,HINDUNILVR.NS,-0.03562591174010299,-0.03248128360833169,-0.014243182469095617,0.04005563082251351,0.07826274872260597,0.012250715609742946,34.37837706916166,-0.10331927582827305
2021-09-29,ICICIBANK.NS,0.008743894365819127,-0.006789382315068426,-0.013281479294466325,0.01255108172279873,0.06066425808770859,0.010950268056362112,44.701520306961434,0.13044401349741008
2021-09-29,INFY.NS,-0.014357206905087572,-0.011218433002416761,-0.008321165958490861,0.007019010658798619,0.08024982185131502,0.012418181365263476,49.77026566972223,-0.005743831115005871
2021-09-29,ITC.NS,-0.02217656057694184,0.10231484004577918,0.12683374582468043,0.10587817673178646,0.13486502325673166,0.017727534276537317,84.37900066184535,-0.06257862726520624
2021-09-29,KOTAKBANK.NS,0.02261330854415866,0.08481584812616094,0.15780920932438947,0.12756159955521484,0.1416469609358857,0.016155870858523082,80.34708408831327,0.0003447735913837402
2021-09-29,LT.NS,0.005903367046998342,0.00232972567124623,0.029183245059343,0.042362165331780055,0.10394836491163262,0.010951229748122696,63.23853680290408,0.026525286375872037
2021-09-29,MARUTI.NS,0.08096168002094561,0.06875817610279489,0.07857759021644428,0.0601767697943969,0.04804404692104303,0.01724207888332339,76.04335893997094,0.013319171300315125
2021-09-29,RELIANCE.NS,0.04005347262442038,0.0628811118762913,0.11943422722153318,0.1253956839411272,0.16359185133963683,0.014242314315530693,63.6919312611387,0.003323018613934803
2021-09-29,SBIN.NS,0.04819410443532024,0.036386177102386785,0.07968548089348348,0.06474086563610815,0.0872880360565147,0.01865388756524268,63.95521418394161,0.09163044930192288
2021-09-29,SUNPHARMA.NS,0.0534994738726049,0.03926219436361289,0.02172412437709803,0.06258132441203479,0.12522906961857228,0.014005099811451635,66.58504591715547,-0.02009115184745558
2021-09-29,TCS.NS,-0.01818948169941481,-0.041129853217798384,0.0014392090926609313,0.061408715150987,0.12003617110200593,0.013106775722905473,51.90552007242545,-0.10222593545600978
2021-09-29,TITAN.NS,0.03193080509957258,0.013043095245457215,0.11755816767324156,0.12809138109025686,0.20813765429333797,0.011503162205927342,67.18601126631862,0.10991866135619688
2021-09-30,ASIANPAINT.NS,-0.02288711563596335,-0.029158446496890034,-0.017591482216514187,0.02691754794338075,0.06594231141200524,0.012989147157524463,39.772695948160305,-0.0367260720372351
2021-09-30,AXISBANK.NS,-0.05614734170914226,-0.04491649981699286,-0.04049328433816246,-0.0011011330754853166,0.01603547460558752,0.012010322590713314,39.756979820674324,-0.018524524076004578
2021-09-30,BAJAJFINSV.NS,-0.03875410860764372,0.06297442584987678,0.059599176525272135,0.13320277641975808,0.2869542332777022,0.01784082349454976,64.26891269220236,-0.012427893694035186
2021-09-30,BAJFINANCE.NS,-0.02923773736588431,0.03462178009664374,0.01974837175103028,0.10844971090700462,0.19777705281439717,0.0152553040518788,60.62555848465194,-0.03314366951263803
2021-09-30,BHARTIARTL.NS,-0.0351914899167205,-0.024181922412056744,0.05225516418621767,0.09640792467686232,0.19406281998111452,0.017114409127740208,56.75140235068286,0.03515907395095108
2021-09-30,CIPLA.NS,0.015959127531501638,0.030974839132022813,0.06577456806750281,0.05411777331112111,0.04800409306716458,0.011456724888009737,70.04098297182237,-0.07554270356433446
2021-09-30,DRREDDY.NS,0.017384807338413744,-0.010391412387866339,0.02461451937269632,0.012703069304640602,-0.0379076744177701,0.0095091448777195,46.68222404617051,-0.016237483146436915
2021-09-30,HDFCBANK.NS,0.015891598099089244,0.02243657028763657,0.010037233206578788,0.044704181313754754,0.060388160532469426,0.011032102331859635,55.744495142073035,0.0064893170492028585
2021-09-30,HINDUNILVR.NS,-0.028932834062670554,-0.02400418942883331,-0.011379650765568239,0.044075677397513724,0.0835487492927045,0.012316409190567357,35.55420143404733,-0.10360052048101376
2021-09-30,ICICIBANK.NS,-0.022524431033656644,-0.036234849761759835,-0.02646210703955909,-0.0011296946552995513,0.04623900261059921,0.011239502959059632,41.6379225707555,0.14703573713766227
2021-09-30,INFY.NS,-0.038650376829817756,-0.01589062301167754,-0.0015199759211087516,-0.0047084784864831475,0.06706974009321343,0.012032940339021735,46.480734934530986,0.023827941702746935
2021-09-30,ITC.NS,-0.026185470529958343,0.023402079588948466,0.12720790273260651,0.09393544702700418,0.12361230696644099,0.017713360526002926,79.67178658505796,-0.039381943959583166
2021-09-30,KOTAKBANK.NS,-0.009140229996383087,0.051762273491712474,0.14819811375514447,0.11020989882690957,0.12618730027140046,0.016566056996322267,74.89722303049412,0.035402576115702855
2021-09-30,LT.NS,-0.037718238141327576,-0.010631837220194673,0.009813760232770807,0.030040179107410303,0.08974669982019723,0.011133905026997008,57.47049217543704,0.05425881796170451
2021-09-30,MARUTI.NS,0.07176438490669823,0.058736428583062494,0.08152655478009918,0.05291338379751087,0.040514538905707775,0.017146035926068247,72.65918565179712,0.03781664288810305
2021-09-30,RELIANCE.NS,0.011787633183414137,0.03749690366184377,0.11122130812999576,0.11738511996649614,0.15646978425164337,0.014385528845361014,63.18082854482444,0.007363371886540682
2021-09-30,SBIN.NS,0.0071143367641191,-0.02307529216208426,0.05373340807889315,0.047321352475675704,0.06826713715318222,0.01909280385150661,59.52163813388525,0.13841063397026376
2021-09-30,SUNPHARMA.NS,0.06286925513468966,0.04762817212162185,0.03772981303483802,0.068024224657101,0.132659755760963,0.013960168692854671,69.44825790780519,-0.007882581142585443
2021-09-30,TCS.NS,-0.024216598636120024,-0.032728708602597134,0.01631237462126567,0.05334734723985646,0.11302158332400047,0.012377618840969344,48.295040284378466,-0.07746675518268265
2021-09-30,TITAN.NS,0.026982710263133036,0.02520505011228269,0.11470038871252353,0.12986622968935024,0.21131236113724983,0.011474760816647493,74.61870772867869,0.11307439374927708
2021-10-01,ASIANPAINT.NS,-0.07851018390390763,-0.03790438219520775,-0.03748184612773253,0.005656030094812525,0.04182880315958082,0.01371937367277216,32.587901961837716,-0.02229025904442339
2021-10-01,AXISBANK.NS,-0.03746627053383855,-0.04855373884969438,-0.04304211891298548,0.0003999431514793983,0.017442945669033705,0.011945995716638734,41.217501788061185,-0.016012634124471514
2021-10-01,BAJAJFINSV.NS,-0.07277336798955036,0.0200472651420196,0.02841065450254532,0.08805558378202338,0.2376564556350962,0.019642737588468632,52.95628415630419,0.021236666158497286
2021-10-01,BAJFINANCE.NS,-0.03472798100441998,0.012646678229902175,0.003240711896373538,0.08249141398702586,0.17135127289879937,0.015886478423884534,53.09346886988341,-0.008959557743653757
2021-10-01,BHARTIARTL.NS,-0.0687179160650705,-0.05432942433013732,0.033143213439530195,0.07120090524737233,0.17023894941153173,0.01772725540902766,47.98906087360898,0.05629530186460041
2021-10-01,CIPLA.NS,0.019170107883591525,0.033698498769699325,0.03239993336862823,0.056136383153408076,0.049811090147924064,0.008665714618216462,70.55781163139777,-0.08395864975106626
2021-10-01,DRREDDY.NS,0.034548482867043484,0.014596941320032863,0.019785108347943448,0.029955132110473848,-0.0224247800876487,0.009054826657078244,52.31421368838086,-0.04232369717405149
2021-10-01,HDFCBANK.NS,-0.011769838541804356,0.00034746072635361003,-0.003964844549683377,0.0347886470342913,0.051063151958797626,0.011092750402655992,55.93957952940172,0.015195559171653938
2021-10-01,HINDUNILVR.NS,-0.015509838325267977,-0.006685545901851109,-0.034629783987414786,0.042775844834552545,0.08319712200773388,0.010779743315180213,38.39874684277053,-0.0999556196853647
2021-10-01,ICICIBANK.NS,-0.04232677595352563,-0.038603169887813205,-0.04523220414649798,-0.014713754216070352,0.03230341780699053,0.011298663173304075,43.26018508447488,0.15685717996262794
2021-10-01,INFY.NS,-0.055957277885385404,-0.015461567356276351,-0.014179291945857098,-0.012030873079841853,0.05837646448094924,0.011993288098984865,44.49019473763626,0.02870468242166102
2021-10-01,ITC.NS,-0.013000747163011583,0.018170058394577637,0.12205021319024656,0.08735319080039616,0.11791333060358022,0.01781017906737193,77.24934772698612,-0.0414275677458632
2021-10-01,KOTAKBANK.NS,-0.017035587565643162,-0.007171426261492253,0.12224168056640772,0.10004129610007206,0.11831433985158024,0.01663531528961958,70.93563667551052,0.04168437743310993
2021-10-01,LT.NS,-0.04062190094085549,-0.011245750908518426,0.006345744480627191,0.024839193945841886,0.08367340797678069,0.011171121419753002,55.61001799242585,0.06998061926162791
2021-10-01,MARUTI.NS,0.030213106049727934,0.02107782928979729,0.05438030599620847,0.027768120772457383,0.014958841748626384,0.018253445360988933,61.21559917294402,0.08788380912181148
2021-10-01,RELIANCE.NS,0.016514409031785915,0.055698579995502095,0.0999390688870021,0.11510656900492311,0.15530847268975045,0.014318577338700381,74.88953724135388,-0.009074105335310279
2021-10-01,SBIN.NS,0.024730606280578327,-0.005395280953188086,0.050959892722918676,0.0427176626698933,0.06274639873769838,0.01912462793777606,58.58449640939083,0.15509791119968397
2021-10-01,SUNPHARMA.NS,0.07287933322497353,0.07364582317426227,0.04639527701462476,0.07466087155566448,0.1421591290176092,0.014081633999398326,70.63275135083062,-0.01354938063124489
2021-10-01,TCS.NS,-0.036447914545956306,-0.02551067015624131,-0.02777114722015761,0.037658704450759695,0.09768874701946229,0.010153770309828213,37.38077680935169,-0.06415585842319227
2021-10-01,TITAN.NS,0.03385260043843408,0.032520564142857866,0.09996964619331328,0.12502254389993395,0.20755912060016968,0.011325625350562675,75.86470592476346,0.13411885339600738
2021-10-04,ASIANPAINT.NS,-0.0667658575514628,-0.02138132438655016,-0.04109271953107352,0.01256399909911643,0.04735582604657318,0.013554140496508889,35.6977712722708,-0.008497535920699129
2021-10-04,AXISBANK.NS,-0.022523296083031052,-0.02117221662644453,-0.023809399459357672,0.01367890878353939,0.03083585321607285,0.012443145944701625,43.572653490551744,-0.03645716136215793
2021-10-04,BAJAJFINSV.NS,-0.012472955590525636,0.046257144421856466,0.06405081847341676,0.12112454477917889,0.2768460549676761,0.02114540074731011,60.65784990830065,-0.016665563006710404
2021-10-04,BAJFINANCE.NS,-0.012879308334682649,0.033940436375964556,0.022815391608078883,0.10252667993082998,0.19394265033319869,0.016667965664058496,59.96691421424163,-0.02323581599772806
2021-10-04,BHARTIARTL.NS,-0.05695110905218903,-0.042425913584292485,0.054283925653928256,0.074984561822381,0.1772448115239582,0.01746996630352455,49.997257997377076,0.02597591011595135
2021-10-04,CIPLA.NS,-0.005401524445506678,0.020680126127527565,0.017426400832866173,0.025119767492359335,0.018484792234211067,0.010489819805661948,51.92559517001311,-0.04684064371825003
2021-10-04,DRREDDY.NS,0.05239321498811478,0.05607388098724608,0.029427027388163385,0.049495916420505104,-0.004843374263758582,0.00967103673565727,59.109774209001905,-0.053750901549938446
2021-10-04,HDFCBANK.NS,-0.02421370370583864,0.01660426916856661,0.006154659607614965,0.03492823032945358,0.05177392343699028,0.010937581238985026,58.28143184683972,-0.0027117933595819377
2021-10-04,HINDUNILVR.NS,-0.008599351208577577,-0.04076282440504231,-0.029096070171855226,0.03343683645712914,0.07474920686187558,0.010559996194170109,39.0538322243619,-0.0968023800622686
2021-10-04,ICICIBANK.NS,-0.04082187988288655,-0.013802777907756636,-0.03327346387048047,-0.004849828107751031,0.042575856470801865,0.011700694001843757,46.965283359969824,0.12246495123757883
2021-10-04,INFY.NS,-0.02463471483738011,-0.005391428187563108,-0.012877514020840142,-0.005007202438554792,0.06456917060997514,0.012040541289169681,48.52351002966501,0.02313532813285768
2021-10-04,ITC.NS,-0.008797633331757981,0.012192396651901083,0.12345651475599051,0.09014666557069151,0.1218082218887111,0.01780545598245208,76.83242531033444,-0.05980563310767373
2021-10-04,KOTAKBANK.NS,-0.02085243604048348,-0.005246231449550831,0.11111426400247737,0.09516688716293364,0.11537686998479213,0.016697401707653624,68.03809048867907,0.023405895573696434
2021-10-04,LT.NS,-0.013997395047870897,0.006395338206533374,0.014040791207112102,0.03477817978622211,0.09296904305849063,0.01140048067314265,54.30799445269312,0.10158869668850778
2021-10-04,MARUTI.NS,-0.03149217948596972,0.031638434621131806,0.0447610799053737,0.029161249469033867,0.015407099710412764,0.01816953057096778,60.82740976148475,0.07865088102189066
2021-10-04,RELIANCE.NS,0.012557251592013596,0.06757577726883612,0.07019056649676947,0.12511504334715862,0.16679984680370086,0.011727866824435473,78.01492275548031,-0.028382516562074356
2021-10-04,SBIN.NS,0.037057863084617004,0.05874952776190634,0.0735976166612502,0.06724216214830658,0.08720103998810802,0.01979420755332421,62.47417765771493,0.1392637334015807
2021-10-04,SUNPHARMA.NS,0.0903610797095431,0.09980158382924698,0.053965008265700165,0.0775765087216238,0.1476264565263996,0.01409175110784234,71.71668982494319,-0.052944739261347795
2021-10-04,TCS.NS,-0.016588612234334166,-0.0131292117424201,-0.017894032295978857,0.046406013796449264,0.1081784980679934,0.010545496344163258,37.728968552831596,-0.07270813652260866
2021-10-04,TITAN.NS,0.031120743904514248,0.037523713748312426,0.06735003152898678,0.1153683889106687,0.19800598569779337,0.010250222892656445,70.68955064065742,0.12186237484731044
2021-10-05,ASIANPAINT.NS,-0.036970756213766665,-0.016454126907818778,-0.018337915158359253,0.02826152050842179,0.06227187546844282,0.014113475390207205,41.94402349227509,-0.02819554735404628
2021-10-05,AXISBANK.NS,-0.008362993980734923,-0.016030724296247634,-0.022727279685088142,0.017642890929969512,0.034349835572858645,0.012467438674701644,46.34551224423931,-0.037886401724578245
2021-10-05,BAJAJFINSV.NS,0.016931373502869773,0.014797663837164965,0.06571341031204025,0.11718852050256423,0.2736318307732686,0.021138311449974502,61.04101038385252,-0.014203649261403495
2021-10-05,BAJFINANCE.NS,0.023981416354752483,-0.01147335413713868,0.029022091848759812,0.10183048854056453,0.19406640643687,0.016655543288219225,60.93380560202631,-0.02577611428711335
2021-10-05,BHARTIARTL.NS,0.004453108474424816,-0.019640229725547242,0.08826524622080956,0.09756747280609157,0.20500587649862112,0.018094275404643048,43.96424976002622,0.0026455874650077593
2021-10-05,CIPLA.NS,-0.037538678090035194,-0.022539545001213912,-0.01647027425785219,0.0007257267990856686,-0.006359045776138883,0.011645621439688746,43.220279161697555,-0.02552025502587596
2021-10-05,DRREDDY.NS,0.04168086299124707,0.03728125286400674,0.02413573037983885,0.04950313870069456,-0.005965963116006612,0.009682085741785081,56.094463534687506,-0.05332095252985514
2021-10-05,HDFCBANK.NS,-0.012135944893604589,0.02802927541971889,0.019001158569248888,0.0391874533957246,0.05679171461636168,0.010882164030034376,60.46007557564628,-0.0009401521455560946
2021-10-05,HINDUNILVR.NS,-0.005580320747485046,-0.0369072446488703,-0.025875682972051672,0.03927068320030669,0.08201531993332756,0.010692580163609364,40.678250378849185,-0.10001678586250873
2021-10-05,ICICIBANK.NS,-0.027957921727014168,-0.02072067636564401,-0.0333496115946359,-0.009886913960143517,0.03635377603511736,0.011701667862639422,42.54216659675398,0.12193382538110842
2021-10-05,INFY.NS,0.0033788550013160723,-0.014925985568487121,-0.02172887406712687,0.002104715299342308,0.07089885944705565,0.011479562242631127,46.104153651281294,0.018338092302884634
2021-10-05,ITC.NS,-0.012828674479010815,-0.028157434222870648,0.12135692795246711,0.07917461801787873,0.11084231962361302,0.0178768968111301,73.37502505512118,-0.03472510191882039
2021-10-05,KOTAKBANK.NS,-0.04150952114514994,-0.014222144372137091,0.11710013016246235,0.0873230840231416,0.10891670653579055,0.016485288674468024,65.98296883164342,0.03765734047471314
2021-10-05,LT.NS,-0.01177220473017504,-0.0024405646848316698,0.013280614997532192,0.03411840357263696,0.09148031540879376,0.011398813053062418,49.92467743542959,0.11198803932387902
2021-10-05,MARUTI.NS,-0.022306452782021258,0.07101224261433736,0.06007836848982806,0.04175315602021534,0.027158161647690582,0.018264273080894747,62.9615977431037,0.06739223013891693
2021-10-05,RELIANCE.NS,0.023998734016084544,0.0850417586144574,0.07569256449608486,0.14339756106318124,0.18720743146685237,0.012063965349773087,80.52618810490564,-0.0422927536723634
2021-10-05,SBIN.NS,0.04450440972943204,0.05902473080006332,0.07806529929623385,0.06905004533207437,0.08827561483833368,0.01976567943642768,59.345617438293765,0.1414890979990051
2021-10-05,SUNPHARMA.NS,0.058573052233908074,0.07325044876912568,0.04622253589102443,0.05916146215891005,0.12990141882202555,0.01443417718490526,65.65815675697954,-0.030530137116145828
2021-10-05,TCS.NS,0.01432875181927007,-0.007675474838667373,-0.0048545423500813145,0.059399425227165015,0.12326816431310772,0.011175254377171824,36.532373078223706,-0.0829359211634012
2021-10-05,TITAN.NS,0.02975138930191057,0.05120198402129539,0.08512096520492274,0.12895156221795534,0.21376607884225796,0.010691450308657277,67.0171186464197,0.10904628089720214
2021-10-06,ASIANPAINT.NS,-0.033342862775197046,-0.031725763760098724,-0.037167422709148634,0.013867017836601159,0.046858564277624026,0.01426338807564044,39.81968594280238,-0.021961003008247215
2021-10-06,AXISBANK.NS,-0.00409130239152844,-0.011923543719984275,-0.011296621259091144,0.012300441243402016,0.028248966318306756,0.011990506477488292,39.52150932411061,-0.0358174529718549
2021-10-06,BAJAJFINSV.NS,0.010488296426222288,0.00010506139703325701,0.04978196927525569,0.09711520190739553,0.25121857630360256,0.021451932617057582,59.30536555707554,0.03991406838868694
2021-10-06,BAJFINANCE.NS,0.029240103470890233,-0.007506084191319373,0.03725882330565278,0.09846394287028581,0.19131463691781736,0.016546656806678103,61.34694201581117,-0.00795072931547347
2021-10-06,BHARTIARTL.NS,-0.0038898147924886217,-0.030779404550177025,0.05045287440971857,0.07991072115185305,0.1885835012611845,0.017773935763277664,43.52487908274987,0.025455419776697408
2021-10-06,CIPLA.NS,-0.07508104434337826,-0.05194605746625813,-0.03897948709414545,-0.021199971049412736,-0.028941421073417795,0.01261828871722504,36.982335549701084,0.00027375453587041854
2021-10-06,DRREDDY.NS,0.015488655242742011,0.02274908438520451,0.012077766403404633,0.03520568856038242,-0.020947813396588688,0.01033423732565226,51.93166258141636,-0.03386389980778581
2021-10-06,HDFCBANK.NS,0.01320706379855574,0.05294394541581138,0.02909038098370398,0.0493907632546744,0.0680194953551776,0.01116565489454924,61.50306072780529,-0.00907183392868749
2021-10-06,HINDUNILVR.NS,0.0002793505835099186,-0.035356513275825674,-0.032994992255997446,0.027938276599304812,0.07159065036755075,0.010808915972522974,39.00189588435105,-0.0890545858155245
2021-10-06,ICICIBANK.NS,-0.028188689529326183,-0.019691274087062283,-0.03822004890662256,-0.021090718004604603,0.023625711306446195,0.011850379642131594,32.925787387999435,0.13147194396248185
2021-10-06,INFY.NS,-0.01105038751991716,-0.025248941724999807,-0.01939461889716143,-0.010107360624460604,0.056240382498291774,0.011354014822317985,44.24628298285469,0.047413093155500574
2021-10-06,ITC.NS,-0.028769398422883175,-0.05030795269293775,0.09208969100784259,0.06134944335024595,0.09322176095697121,0.018392437186639958,50.8710799103416,-0.006270357881024702
2021-10-06,KOTAKBANK.NS,-0.03678985389625078,-0.015008485669542604,0.10816783919013662,0.07019687883833892,0.0925092364161868,0.016859895796256224,57.24866308947661,0.0833950589876431
2021-10-06,LT.NS,-0.01507845546274722,-0.009264102072847336,0.007938467291517926,0.019659954087277498,0.07569497147441595,0.011651773282352952,43.9491886601009,0.13539420356609067
2021-10-06,MARUTI.NS,-0.02502684346492745,0.05390862126347651,0.04683642484786077,0.03325753981412061,0.01808040644372011,0.01843048395628798,59.690821969756534,0.06741673057285769
2021-10-06,RELIANCE.NS,0.01265890627041344,0.053219412050590886,0.048732116680898274,0.11704288046340117,0.16142729700084457,0.013057020581853663,67.4301951799954,-0.022618527972114055
2021-10-06,SBIN.NS,-0.00608693948574357,0.041813810352309355,0.0654859105825858,0.05015814765215132,0.06820859934164214,0.02019379439272624,46.72377830061838,0.14446632845289198
2021-10-06,SUNPHARMA.NS,-0.013188740358977102,0.039605142843380126,0.03987528495934689,0.03083706449571033,0.10081519269906392,0.01493551708424361,56.66099511351533,-0.0007494994283289147
2021-10-06,TCS.NS,0.005010829282064533,-0.013269796804875278,-0.0013103037091907188,0.04965027418476331,0.11415495020356792,0.011049729788003598,39.034042709173356,-0.0790965762723369
2021-10-06,TITAN.NS,6.99129946026833e-05,0.032002950472379776,0.055926999367927,0.10096593344205118,0.18429773018141216,0.012004287976877762,57.86070843816142,0.1811748639008932
2021-10-07,ASIANPAINT.NS,0.01423889073887774,-0.008974112035954218,-0.013711550224274949,0.03695879796485735,0.07065322238619798,0.015427223980362559,49.09936175124187,-0.043145749589557636
2021-10-07,AXISBANK.NS,0.01376300538565256,-0.0431570924898228,-0.022146690949239933,0.008705981634959059,0.024888970146686118,0.011797692831007471,36.24379296428181,-0.04124317664698829
2021-10-07,BAJAJFINSV.NS,-0.017794176261356598,-0.05585868742958422,0.05491907134698404,0.08306031056662655,0.2353633421375747,0.02129147738716235,56.580907125045705,0.04019690308021451
2021-10-07,BAJFINANCE.NS,0.010406645105072831,-0.019135359017253495,0.038146999512968405,0.095555848638333,0.18901763963240592,0.016544582003691567,61.22319756349442,-0.021992922421631755
2021-10-07,BHARTIARTL.NS,0.00610200228783131,-0.02930422618087325,0.05637749126222613,0.0761854989974804,0.18735178449484913,0.017707750521807335,38.82849957289178,0.029891657957622497
2021-10-07,CIPLA.NS,-0.06862898811457074,-0.053765119356747326,-0.03756045044520129,-0.018581386679663026,-0.026588113125344925,0.012642810321916586,37.997472058281964,-0.0020740239711161124
2021-10-07,DRREDDY.NS,0.002130781080436739,0.019552631637414164,-0.004113034372454583,0.02132202301190933,-0.033245646272888396,0.010769818003162396,50.49911375895199,-0.02018973396904855
2021-10-07,HDFCBANK.NS,0.0097495437557229,0.0257960776858277,0.021631399596341527,0.04421419736951737,0.06386787954290529,0.011179233729997781,56.41251148693639,-0.023750364132516855
2021-10-07,HINDUNILVR.NS,-0.011992369556348303,-0.0405782303806268,-0.046949427741858174,0.01901582236634214,0.06363166101363849,0.010589783845031547,42.326109719730326,-0.08365524275765512
2021-10-07,ICICIBANK.NS,0.0019262072731898172,-0.020641610483348227,-0.02600735177450275,-0.0038162203796616723,0.041236722074758037,0.01259783307196139,42.26626038300549,0.12012250262636193
2021-10-07,INFY.NS,0.009431661563432225,-0.029583252539943428,-0.001328792704206161,-0.0008313836882412051,0.06472835194606996,0.011501175051183215,49.941378953570094,0.03958760973008957
2021-10-07,ITC.NS,-0.013550841699090932,-0.039381477063081594,0.1027218461030679,0.06677230491372499,0.09988964491233054,0.018327898551873733,53.000046533798034,-0.01802973794053364
2021-10-07,KOTAKBANK.NS,-0.026452333489931812,-0.03535078307427586,0.07552255817180886,0.06541376994223436,0.08939289727793143,0.015991926881121606,38.42786170057182,0.07413762173917915
