Date,ADANIENT.NS,ADANIPORTS.NS,APOLLOHOSP.NS,ASIANPAINT.NS,AXISBANK.NS,BAJAJ-AUTO.NS,BAJAJFINSV.NS,BAJFINANCE.NS,BHARTIARTL.NS,BPCL.NS,BRITANNIA.NS,CIPLA.NS,COALINDIA.NS,DIVISLAB.NS,DRREDDY.NS,EICHERMOT.NS,GRASIM.NS,HCLTECH.NS,HDFCBANK.NS,HEROMOTOCO.NS,HINDALCO.NS,HINDUNILVR.NS,ICICIBANK.NS,INDUSINDBK.NS,INFY.NS,IOC.NS,ITC.NS,JSWSTEEL.NS,KOTAKBANK.NS,LT.NS,M&M.NS,MARUTI.NS,NESTLEIND.NS,NTPC.NS,ONGC.NS,POWERGRID.NS,RELIANCE.NS,SBILIFE.NS,SBIN.NS,SHREECEM.NS,SUNPHARMA.NS,TATACONSUM.NS,TATASTEEL.NS,TCS.NS,TECHM.NS,TITAN.NS,ULTRACEMCO.NS,UPL.NS,WIPRO.NS
2023-03-15,0.0,8.922541754726927e-15,0.0,0.0,0.0,0.0,1.1472584911899073e-14,1.1182568566354244e-14,0.0,1.865728562130898e-15,0.14541223749096485,2.0400270604423836e-15,0.0,8.989614838136767e-15,0.0,0.0,3.3169654553733734e-15,7.772465462067753e-16,0.0,0.0,2.4018804683265198e-14,0.0,0.0,8.023736908406092e-16,6.949036614053366e-15,0.0,0.5473183075822085,7.260451203189541e-15,6.14715894985469e-16,0.0,0.16705887774825715,0.0,0.0,0.14021057717855145,0.0,0.0,5.112022802010341e-15,7.059707928907782e-16,0.0,0.0,0.0,3.850944013362775e-15,1.1214841974627437e-14,0.0,6.0120677412326026e-15,4.293358181935654e-15,0.0,5.457768008846147e-15,1.2420628734332422e-14
2023-04-19,0.0,0.0,1.3834854720752847e-15,0.0,0.0,3.0865452989653723e-15,0.0,3.86086667099628e-17,0.0,2.0237743889093644e-15,0.17830073114588382,0.0,0.036624496611692516,1.7088825302098802e-15,1.1635837217478365e-15,1.4502946074478805e-16,0.0,0.0,1.1265506910758643e-15,7.388228024470094e-16,0.0,0.0,7.417734871529974e-16,0.0,7.89268157216365e-15,1.0073713676936438e-15,0.6156523353271917,1.8997895245012594e-15,1.701545158357009e-17,6.3985154988566965e-16,0.16942243691523723,0.0,0.0,1.4593889826072677e-15,8.597613879688403e-16,2.392417104573549e-15,4.825462575446458e-16,0.0,0.0,6.728543539266458e-17,9.592194991216948e-16,0.0,6.612849130549911e-16,0.0,3.8737056394150143e-16,0.0,1.1781643769749316e-16,0.0,0.0
2023-05-19,2.2997015550183027e-15,0.0,4.233615477289197e-15,4.2754702719315685e-15,0.07317635041363135,0.03107075921205442,0.0,5.16570745334628e-16,6.242163732899203e-16,4.2800998018860445e-16,0.1506511098672864,0.0,0.14726854601039185,0.0,3.3382715170200876e-15,0.04250840018481701,1.7517635445698097e-16,5.152550788858433e-16,4.0107273083874406e-15,8.493457920860451e-16,0.0,2.3057934498548915e-15,7.18244044839978e-15,3.1569431974261234e-15,0.0,2.913369611134623e-15,0.42065510238093556,0.0,1.6082923309732764e-15,0.06333893607934475,2.9130345471082725e-15,1.1990132478239745e-15,0.07133079585155672,4.115903570992759e-15,5.031003957706845e-15,3.5620855486481585e-15,0.0,1.6768038274717076e-16,3.081445779056913e-16,9.428214042540472e-17,2.6968348276622517e-15,0.0,0.0,0.0,0.0,6.3531624510942665e-15,4.174269806585104e-15,0.0,0.0
2023-06-19,0.006110956661739667,0.0,0.07257959790489726,0.01287128270993771,0.09850091680075093,8.72168804315974e-15,0.0,2.5428149672390838e-16,7.009239783381545e-15,1.5685755314618752e-16,0.1682413575775242,0.0,7.237316667443707e-15,7.769586265428736e-15,5.0904819850416655e-15,2.0177954084706368e-15,4.743968383294342e-15,3.0875011960533963e-15,3.2443391896868194e-15,0.0,0.0,0.0,4.399981518878987e-15,8.348527067787566e-15,0.0,8.801971521620758e-15,0.366840259726048,7.360059158002227e-15,0.0,0.09909181143851241,3.1469896850472555e-17,2.2833644059979975e-15,0.05239986053591751,0.01873340520146224,1.4456620320650575e-14,8.060344954090088e-15,0.0,0.0,0.0,6.794842087679568e-15,1.2421816599786913e-14,0.0,0.0,0.0,0.0,9.039205758285025e-15,0.10463055144329084,0.0,0.0
2023-07-19,1.6218619607782298e-14,7.602066080959003e-15,0.007100716046009158,0.04348737834900025,0.032777241953470315,5.773940220593554e-15,2.3815582781395787e-15,5.014323367417669e-16,0.044618253231053,5.217379989794253e-16,0.07034930877500138,1.8280509987359605e-15,5.572090236972938e-15,1.0676330901503957e-15,7.129939253868046e-15,4.077142177335402e-15,2.351012535025284e-16,1.1873388624375776e-14,2.225039882090854e-15,1.968039249962046e-15,4.50135224628146e-15,3.102149172355275e-15,3.1835341098081805e-15,0.04035977492662773,4.616837146607655e-15,0.08083478805418587,0.31296118804489736,4.542253929054124e-15,1.6108198404664793e-15,0.09949451027724748,2.2409766395025753e-16,2.3132483062184854e-15,5.420671904154428e-15,0.011280310992109856,0.11537140849657267,3.933449135793045e-15,3.322024376283828e-15,1.7830165355461507e-15,2.6546879373641504e-15,5.29617321395344e-16,0.0640732075213772,2.2682182372267543e-15,2.0399275030456622e-15,8.086763767332902e-16,1.1837013277816598e-14,0.03423176691199827,0.04306014642052477,9.731750603227666e-15,4.43040429764906e-15
2023-08-18,6.520996840677841e-15,1.4238339389406494e-14,6.214231175705366e-16,3.7559673993313495e-15,0.0242249990140728,1.1432814650514371e-15,2.472138200670252e-14,1.5951087082966165e-14,3.8040282883666106e-15,3.9731030711292016e-15,0.05915502514109854,4.013942970033035e-15,6.769112399633614e-15,1.310800119048386e-15,0.14315766855846004,9.900577588234992e-15,3.08320324522568e-15,0.03343763040726116,9.46031926014411e-16,4.4121241423044877e-16,3.9914759896018955e-14,9.053124198990524e-15,1.909873571645332e-16,3.289006542668311e-15,2.6148795587602953e-14,0.08782135075952857,0.18953116648122367,1.5231198547313154e-14,1.0968650901817115e-14,0.11750440451650475,3.4374383529525963e-16,2.8899453151453997e-15,7.6458904375689005e-16,0.0838418267926301,0.14808846697461892,5.226751193212419e-16,1.6151075411202214e-14,5.3524386219397965e-15,6.960698287380964e-15,1.4513356154121327e-15,0.0796845605639521,3.702936649304557e-15,2.872605894904017e-14,2.5427185528131505e-15,2.1928519276382575e-15,0.02691682536840161,0.006636075422086629,6.397734604681079e-14,1.901725765398852e-14
2023-09-18,0.0,0.0,0.0,8.783229331272085e-15,0.045189021756383584,0.016360027297086847,0.0,0.0,1.3795285747237192e-14,0.0,0.06958884679223334,1.5272573769699507e-14,2.5795721448559846e-15,1.0149124475915716e-14,0.08342140686982658,0.0,0.0,0.08598947590280201,4.721483677926967e-15,0.0,0.0,8.821430919071039e-16,7.790644070255178e-15,7.536829970900693e-15,0.0,0.012086636452702516,0.1221109216085051,0.0,0.0,0.13044551409318506,5.29010226354372e-15,1.1957564343234033e-14,1.3020037860404229e-14,0.08616115318024532,0.1696480502106538,1.5598954498655118e-15,0.0,2.1740139737775615e-15,0.0,6.685150439285213e-15,0.15096363339391794,0.0,0.0,1.2071025736721567e-15,3.969629270986827e-17,1.6628186690404756e-14,0.02803531244255489,0.0,0.0
2023-10-19,2.827500503863918e-14,2.4146866436946073e-14,0.0,0.0,0.0,0.08412105991125594,1.4446085527478776e-14,0.0,0.0,0.0,0.016023223636819454,0.0,0.03965766230202144,0.0,0.030023197354853197,9.032181265964081e-15,3.5413676930479485e-15,0.06953267987298198,1.9529942508224737e-15,0.0,1.6523311355182842e-14,0.0,0.0,0.0,1.3644693577119411e-14,0.0706129292842058,0.11403159717974545,9.446048808568318e-15,6.270140451611516e-15,0.19482964950328738,0.0,0.0,0.04322258514528263,0.049401961842016305,0.1537108718787342,0.0,1.1352902599590914e-14,0.0,7.410882541416752e-15,0.0,0.05113874706869938,0.0,9.743268009151204e-15,0.0,0.0,0.004256201193709829,0.07943763382631747,3.786851088162948e-14,2.2910629761698368e-14
2023-11-21,3.472471709986886e-14,1.4176128013757948e-14,0.0,3.391260842521373e-16,0.0,0.15808661651528327,7.43163473309548e-15,0.0,1.6763512425968156e-15,3.3071934913582857e-15,5.951904747983128e-16,1.9686808046477923e-16,0.06070875772917203,4.244808944140212e-16,0.02400816329564932,5.031864312304511e-15,3.06716646323996e-16,0.014182858325969327,5.185411289752854e-15,1.399649045699986e-16,1.0373558277133795e-14,5.382873011141949e-16,2.6158517947427405e-17,7.08996895969985e-16,5.3412545519741825e-15,0.18568897955865207,0.07075139965800453,6.6275608744037724e-15,1.7149353146132009e-15,0.2100051952688496,8.525613459949376e-16,2.537712991891624e-16,0.03636674573749706,0.07313104470675995,0.12587758697911608,0.004975473848485866,8.685151329456484e-15,0.0,6.7837252196983115e-15,2.8222289757282996e-16,0.0019790317326667133,3.6757769993495873e-16,3.725918105662617e-15,0.0,1.3996490745824526e-16,0.00669710235869346,0.027541044285171547,2.1997554847235722e-14,1.8081772350557045e-15
2023-12-21,4.27853776568538e-14,1.102741739576307e-14,4.200196996015159e-15,4.9489733306610905e-15,4.229233149682792e-15,0.22586713798054414,6.3304097743785846e-15,3.630363559737287e-15,7.995381655246585e-15,3.31795990331904e-15,1.0307278237500212e-14,1.2689781946884158e-14,0.03282392375333049,7.639014216326412e-15,1.0132817287416868e-14,7.714875852472895e-15,4.399899780137047e-15,0.07859579192707228,0.0,0.0,4.366846677679529e-15,9.486609094215363e-16,6.0349454536317705e-15,5.276679497754415e-15,6.410508274689632e-15,0.11853055920138544,0.060119699289342084,8.739964901134555e-15,2.587226273456459e-15,0.1244713001674887,4.46838073184463e-16,3.3930851559566494e-15,0.004902658757765859,0.1619859486140452,0.04964836544317364,0.016999828347968014,3.6101903026990966e-15,3.717167155888992e-15,1.0288964773106607e-14,5.529925949534361e-15,0.037750223953996805,1.0957454629751891e-14,9.293650200324026e-15,7.72886974682304e-15,7.334513902149163e-15,0.04572112801859183,0.04258343454529481,3.7528040922918967e-14,0.0
