Date,ADANIENT.NS,ADANIPORTS.NS,APOLLOHOSP.NS,ASIANPAINT.NS,AXISBANK.NS,BAJAJ-AUTO.NS,BAJAJFINSV.NS,BAJFINANCE.NS,BHARTIARTL.NS,BPCL.NS,BRITANNIA.NS,CIPLA.NS,COALINDIA.NS,DIVISLAB.NS,DRREDDY.NS,EICHERMOT.NS,GRASIM.NS,HCLTECH.NS,HDFCBANK.NS,HEROMOTOCO.NS,HINDALCO.NS,HINDUNILVR.NS,ICICIBANK.NS,INDUSINDBK.NS,INFY.NS,IOC.NS,ITC.NS,JSWSTEEL.NS,KOTAKBANK.NS,LT.NS,M&M.NS,MARUTI.NS,NESTLEIND.NS,NTPC.NS,ONGC.NS,POWERGRID.NS,RELIANCE.NS,SBILIFE.NS,SBIN.NS,SHREECEM.NS,SUNPHARMA.NS,TATACONSUM.NS,TATASTEEL.NS,TCS.NS,TECHM.NS,TITAN.NS,ULTRACEMCO.NS,UPL.NS,WIPRO.NS
2021-05-07,0.009442335338275987,0.036379582300106295,-0.010844838990019978,0.0010200387482641737,0.0013970608887345914,-0.018890076513349285,0.02634211455590907,-0.006330366442464985,0.017449652202527588,0.02108287422091859,0.0026650444984412935,-0.0015832100339429056,0.01671618675450315,-0.008355693583396495,0.0012090595073219745,-0.010682603983371952,0.0011741734953965022,0.0004367067089987575,0.009886335295101967,-0.018020566015748196,0.03925385918376989,0.008870279575874163,-0.001808714909716791,0.0013513136769671696,-0.006646608874997462,0.022678007344931972,0.012824014544962958,0.03720196773805107,-0.004417637750962489,0.0020896637202465485,0.02675946298229781,0.005459948798078429,0.002617117767611088,0.019408008226174278,0.010884309490688526,-0.003946176109809629,0.00038848600805563294,0.03182382327166278,0.007593956573511473,0.0037424767190405994,7.381002338235909e-05,-0.0369008371479268,0.07398493570149856,0.006893982921066799,0.003067753580055843,0.001453914514632837,0.011935200918081534,-0.005687171849524497,0.005758391658191586
2021-05-10,0.004003559557011149,-0.0029957065552322915,0.0038810812732916755,0.0020769833301546026,-0.0020927960153246383,0.0004912559473810862,0.0011971342282024455,0.0006734647515831416,0.007123928170946536,0.023806671352990083,-0.013709003837898637,0.01965126492327829,0.07453406964795972,0.027350919924101325,0.029538078453250405,0.01245284601974217,-0.0034837091232499118,-0.0026733550177114873,0.0036048553134129246,-0.008564025579484214,0.061455895659279,0.008999616395714005,0.010130192768454283,0.020729985702610865,-0.00961151639097202,0.04699064167828371,0.0009737833733720613,0.0022459374316432523,0.01628878507568543,0.038951422311759965,0.017005457169799953,0.009092833361898034,0.001548121748394582,0.025226002233837752,0.021983081821576933,0.024703017597375698,-0.002873108686596626,0.004748788274957061,0.009630262328958805,-0.01903917551876655,0.027595738550215687,0.006597795604199597,0.028756322015699443,0.004022027495097946,0.009735238171485916,0.005979905802449892,-0.012156995757857003,0.0718142476388497,0.020766660411931648
2021-05-11,-0.0004601540296178541,-0.003657990835472913,-0.019706997328728715,-0.00027372362891298074,-0.011044968654050913,0.002752973258748792,-0.01226159494339174,-0.013242391020136024,-0.007248105606236566,0.018845185911599005,0.0013475670275295837,-0.010386008883992326,0.058823538662866603,-0.015872189724723706,-0.005931500462016737,0.009786295335882045,0.003876702114794073,-0.007276307597659293,-0.011479996939272596,0.0007227892981798156,-0.03041685866509314,-0.012659628483722152,-0.005544255565505196,0.0036492334310056496,-0.006644012381839537,0.04588999291914009,-0.007540848584614235,-0.032162465618769565,-0.029789585771918037,-0.008172079816951894,-0.00570194055835993,-0.004043331730050115,0.004932302939278932,0.04642540575314058,0.03687429828829014,0.016147247482602545,0.0036081632036955025,-0.004029872621526431,0.008155750483942681,0.007438628558747995,0.014179264931725832,0.013345878693779456,0.014428352629497931,-0.007280240155394635,-0.013578992785283739,-0.013675476245182394,0.013665299692577682,0.014453033142571181,-0.014355026460509124
2021-05-12,-0.013578915618710052,-0.014488970732513318,-0.01886013005808318,-1.9557041003759323e-05,-0.022690339297991913,-0.0010441760825311563,-0.009389683677489158,-0.012221762651428159,-0.01169957004010147,-0.028123388069394184,0.00618708645996402,0.008642790547612966,-0.014129809174052932,-0.0029826656193109313,0.0010386047469694848,-0.005968689250970938,-0.026066296492357477,-0.0013225179363610673,-0.0028855387358208695,0.0006342182664871299,-0.03391478405684634,-0.030452586206896504,-0.024760221723506226,-0.03393591706701404,-0.0027428868454185684,-0.008678910156356356,-0.0036763775378451102,-0.03588691406593025,-0.02084945569622665,0.0012286460571477864,-0.02100510689253232,0.012008858041513193,-0.00902188482438182,0.0053237746996999125,-0.025402276409445812,0.01141466680763692,-0.01034578369276662,-0.028023332210112994,0.008364229407306079,-0.024709971721029178,-0.007414200126712456,-0.0024158076546029195,-0.04437149055131939,-0.011208654495415304,-0.015045297321234163,0.013725765916913213,-0.015676506734159656,0.010667148865583842,-0.020833347935318547
2021-05-14,-0.05090205333225983,-0.024015398847311742,-0.01745530756383762,0.08540008401709476,-0.00911326326017925,-0.006825253300330125,-0.01050231383911926,-0.005234781423630763,-0.002403289675458442,-0.015581349040813652,0.017996608755668442,0.006065076448113826,-0.04364827128511073,-0.010070243708251048,-0.019730361742109404,-0.016792455977216125,-0.032109565168177534,0.004690478043230417,-0.009038879780799314,-0.00978837334504945,-0.04012036092418603,0.020567081202375936,0.00428748153644376,-0.028145963514706218,-0.007987963768837592,-0.017023315232340352,0.044280368448054164,-0.0011301445005600375,-0.007097744484229507,0.021800347053108293,-0.023956730172030816,-0.01190304763064809,0.030282007018490376,-0.016769478327870457,-0.01867936609137677,0.012834444381278454,0.012623105355683562,0.00565315257699095,-0.01971707618769558,-0.004459049316629327,-0.016219674841936316,0.007968147630435851,-0.0399016412195351,-0.011691817212095668,-0.010546941973192947,0.0006186732122253069,-0.003247838139083359,0.07467646475223377,-0.018025996843937575
2021-05-17,0.05633616678346676,0.028150736237299245,0.003629731624281929,0.0029736256886840895,0.03540137119593778,0.004053193991143678,0.025324612979568117,0.018713423905826643,-0.019182720384217533,0.0031654388841644288,0.0016563566737581858,-0.02527506387526679,0.00919619794912574,0.00564597608474382,0.01028510774863256,0.02863118466562775,0.019641433398499775,0.012962309845356401,0.03850427495380271,0.015076402079311713,0.02651521284501479,-0.0002520973956005035,0.04403143985956759,0.07363765015576673,0.009875459928181174,0.00940125368975453,0.0016490424040389584,0.010323962891727323,0.021972823537946384,-0.020310760248075987,0.0162507641381191,-0.0027536636106201273,-0.010810492039506792,0.0013463519859575612,0.011509625624082087,-0.001966124776576761,0.01189808171572504,-0.015075669243733048,0.06283794478371396,0.023008837670078996,-0.006218769936487956,0.012632695868690202,0.016562121871709357,0.0059805952836555765,0.0012076068002322415,0.008551587847305253,0.02579265416307641,0.03692989611713604,0.0027083730941324102
2021-05-18,0.029167560932106706,0.028772219829090062,0.0035368891679268266,0.01403302812031848,0.003383934060338989,0.05247903180187241,0.01310743419474214,0.047632680605086186,-0.02419700219089893,0.010819433105396792,0.005189219700634906,0.003631383019115475,-0.011474753699867835,-0.004773440387208616,-0.006637780429488371,0.03522037446166726,-0.0010402702809199083,0.010247594247031255,0.025308186991696013,0.018285350301135317,0.02328533286293699,-0.0008418399952092592,0.015394641571411682,0.018924084275443898,0.00797312550086926,0.034804025304555175,-0.01199430687665859,0.004269247330693782,0.006278274306954046,0.02202986392683637,0.05858934799794091,0.013880958752988004,0.00837255870087894,0.004930615572821484,0.016192524598491964,0.02057791679910248,0.014079056401095524,0.004981060514042124,-0.002218721189538475,0.005358925921322033,0.005311589880346634,-0.0004591454281963614,0.025329054620887748,0.0062055973235737305,0.018251517679944484,0.0483212139316016,0.018469479629527275,-0.0017514267751056467,0.01650652199342928
2021-05-19,-0.02411983631416703,-0.004510986341677237,0.020926065207975242,-0.0021087263614567586,0.0072366379578738815,0.007068684330849617,-0.015938613691751535,-0.010116463703217393,-0.015195433060797514,-0.004459987583679159,0.0025387007004362694,0.022105399594218422,0.03687262029954996,0.0039016157367586235,0.00428532421674932,-0.0027802304635118347,-0.0019390099152890583,-0.00021461664563171556,-0.012527902742714092,0.0027692285904152847,0.0029844069866376,-0.006107280285565508,-0.01223935717388036,-0.007747177050658638,-0.0022386252628441294,0.015632415693810797,-0.010949692607053918,-0.016168337131519217,-0.013987936481884233,-0.009771988153262634,-0.016171441825638122,-0.0051681544449044825,0.015642562407532923,-0.0013381898377595736,-0.010335695985914772,0.002788403673526174,0.004577507990647156,0.009912808656896477,0.005624635465529826,0.002111116641752231,0.018239800618999658,0.0003062375597062683,-0.013347295786171554,-0.0022013445797948172,0.007108008560562595,-0.0117589497451559,-0.013798063632136093,0.01657129514976452,0.0070860091677507064
2021-05-20,0.005638400972658886,-0.0086740702396505,-0.0030188126708037277,-0.00772409005387531,-0.01520638476286762,-0.0060425281489003835,0.001136707142677107,-0.007538279495698297,-0.0142938764679571,0.018703211593222857,-0.03164607473173153,0.022401575965046883,-0.0342442345514794,0.000284724061887065,-0.00028631305741444457,-0.013295806125891652,-0.010397953654070258,-0.007515763941978171,-0.0174187111346914,-0.017118202654861525,-0.0448797322315988,-0.006610917345926115,-0.010952229175009598,0.00879008489299915,0.0017205138371774176,-0.02332092264470187,-0.0036102030842010135,-0.016079989528043015,-0.012914831018225659,0.004488704545129618,0.023509115694705818,-0.005615520454041567,-0.009398634433876007,-0.0017864259428816975,-0.026980200198007953,-0.0205346205200867,-0.005833533688965442,-0.009099658035319647,0.0003901035193980551,-0.0008119673003231798,-0.02352851619514218,-0.012706716272582574,-0.05084836075338439,-0.00713854723593621,-0.0046541781202529275,0.006705480362475313,0.0019278940400186961,-0.018730484030544114,-0.006645250076808162
2021-05-21,0.010061334725044446,0.0045709131635713884,0.008633661717527108,0.013743059343327646,0.03541578954999913,0.0133498133313803,0.003317660880727935,0.00769387025644086,0.01978296597365281,0.013742310902611132,0.0038567377079268272,0.002921454966713366,0.0037502876011610287,0.009676243170591903,-0.0037907952075679763,-0.0032797949875156274,-0.002472310903811392,0.00676131422716697,0.045016618886020154,0.006736102790937171,0.011941722267487354,0.007721424398831278,0.038554834113127656,0.04151724447136229,0.01134889189557442,-0.0038205505363558823,0.009903455050603638,0.005327583485744469,0.028948667889276303,0.005887659339006923,0.01954556199972224,0.011398354690031587,0.012250155917491234,0.009843335907022244,0.008497406621111203,-0.004367716576230363,0.008638148957813785,0.00010310370764621268,0.043297506082777604,0.0040822665035809,0.005168358160741127,0.007443097085496175,0.007284920961061481,0.006699408439012844,0.00760459683396375,0.0045711500895755375,0.009697413107111252,0.016091113605619434,0.0087556144251546
