Date,ADANIENT.NS,ADANIPORTS.NS,APOLLOHOSP.NS,ASIANPAINT.NS,AXISBANK.NS,BAJAJ-AUTO.NS,BAJAJFINSV.NS,BAJFINANCE.NS,BHARTIARTL.NS,BPCL.NS,BRITANNIA.NS,CIPLA.NS,COALINDIA.NS,DIVISLAB.NS,DRREDDY.NS,EICHERMOT.NS,GRASIM.NS,HCLTECH.NS,HDFCBANK.NS,HEROMOTOCO.NS,HINDALCO.NS,HINDUNILVR.NS,ICICIBANK.NS,INDUSINDBK.NS,INFY.NS,IOC.NS,ITC.NS,JSWSTEEL.NS,KOTAKBANK.NS,LT.NS,M&M.NS,MARUTI.NS,NESTLEIND.NS,NTPC.NS,ONGC.NS,POWERGRID.NS,RELIANCE.NS,SBILIFE.NS,SBIN.NS,SHREECEM.NS,SUNPHARMA.NS,TATACONSUM.NS,TATASTEEL.NS,TCS.NS,TECHM.NS,TITAN.NS,ULTRACEMCO.NS,UPL.NS,WIPRO.NS
2023-05-03,1836.4808349609375,659.1296997070312,4478.1357421875,2841.78857421875,857.578125,4175.20947265625,1344.7864990234375,608.5807495117188,765.0419311523438,151.93759155273438,4411.1240234375,895.9937133789062,193.4938201904297,3208.18017578125,970.822021484375,3233.575439453125,1706.78662109375,942.2193603515625,814.689208984375,2266.137939453125,433.7451477050781,2352.968994140625,900.5545043945312,1121.2646484375,1163.9722900390625,68.68026733398438,368.3605651855469,721.7650756835938,385.00592041015625,2290.260498046875,1204.0765380859375,8541.2900390625,1062.6229248046875,162.62196350097656,138.53257751464844,159.21328735351562,1104.7674560546875,1131.1334228515625,539.5609741210938,23956.923828125,936.8521728515625,762.0581665039062,101.76152801513672,2924.458251953125,947.8297119140625,2628.939208984375,7382.19580078125,720.4852294921875,180.1123809814453
2023-05-04,1908.6318359375,669.0709838867188,4515.57373046875,2893.343994140625,863.6619873046875,4184.45556640625,1372.1912841796875,629.2598876953125,774.6626586914062,155.1170196533203,4469.5380859375,908.49951171875,193.94302368164062,3221.724609375,973.9096069335938,3224.83544921875,1730.3348388671875,949.2041015625,831.3616943359375,2276.867919921875,436.88323974609375,2372.60888671875,899.4323120117188,1109.96533203125,1168.007568359375,69.17855834960938,366.1614990234375,727.9238891601562,388.3257141113281,2290.843505859375,1200.4217529296875,8544.494140625,1053.78466796875,162.62196350097656,138.4036407470703,158.64871215820312,1117.503662109375,1161.5281982421875,548.5457763671875,24152.314453125,946.9634399414062,756.30419921875,103.01384735107422,2961.98095703125,953.163330078125,2645.134033203125,7377.328125,712.4019775390625,179.4575958251953
2023-05-05,1917.66943359375,673.15576171875,4564.46630859375,2922.54052734375,863.0137329101562,4189.5244140625,1357.016357421875,629.2203979492188,772.8955688476562,153.8957977294922,4507.490234375,900.0325317382812,193.90220642089844,3229.82177734375,968.91064453125,3240.09375,1723.1083984375,939.1940307617188,782.2103271484375,2306.523193359375,425.8508605957031,2366.9296875,904.5554809570312,1049.996337890625,1154.7550048828125,68.76332092285156,369.7403259277344,722.6519165039062,384.55731201171875,2310.8662109375,1180.4422607421875,8688.236328125,1069.6251220703125,160.6854248046875,137.8018798828125,160.11001586914062,1114.650634765625,1167.74658203125,545.235595703125,24211.3671875,943.5120239257812,757.0355834960938,100.78751373291016,2971.17724609375,944.9122924804688,2707.04296875,7501.7705078125,696.1866455078125,177.44647216796875
2023-05-08,1884.9144287109375,674.3368530273438,4586.8798828125,2928.845703125,876.1290283203125,4270.3935546875,1402.491455078125,655.6207275390625,779.2275390625,154.84327697753906,4480.59765625,908.3048706054688,190.18588256835938,3225.405029296875,961.970947265625,3276.59814453125,1748.524658203125,957.1674194335938,791.25634765625,2332.873046875,436.4419250488281,2381.64794921875,915.2409057617188,1101.8944091796875,1160.71630859375,69.13703155517578,372.0687561035156,722.1099243164062,390.56878662109375,2299.105224609375,1200.5194091796875,8812.1220703125,1067.8470458984375,163.2674560546875,141.84225463867188,162.56761169433594,1128.4139404296875,1176.3526611328125,551.9505004882812,24265.8828125,935.1506958007812,769.37255859375,101.62239074707031,2989.47900390625,951.248779296875,2725.219482421875,7606.64501953125,696.7223510742188,177.89077758789062
2023-05-09,1893.50244140625,679.652099609375,4555.0947265625,2943.735107421875,885.903076171875,4251.24462890625,1406.385009765625,645.2122802734375,779.0802612304688,154.56954956054688,4477.4306640625,914.0469360351562,193.0446014404297,3320.50927734375,967.0973510742188,3265.97509765625,1735.30029296875,960.0591430664062,791.2803344726562,2346.63671875,431.8328552246094,2381.17431640625,911.8255004882812,1115.8349609375,1165.393798828125,69.7598876953125,365.47161865234375,714.0294799804688,389.66156005859375,2307.804443359375,1213.8226318359375,8846.3955078125,1067.269287109375,162.2991943359375,142.05715942382812,161.67091369628906,1131.9061279296875,1177.148681640625,542.3982543945312,23906.015625,930.8728637695312,769.469970703125,101.62239074707031,3019.506103515625,955.3060302734375,2722.396240234375,7587.7646484375,676.2705688476562,178.80279541015625
2023-05-10,1889.5579833984375,680.1442260742188,4563.27587890625,2950.13671875,887.5487670898438,4276.68310546875,1412.1256103515625,653.0161743164062,781.4854736328125,156.71722412109375,4486.9794921875,919.107666015625,193.20797729492188,3361.7802734375,954.1687622070312,3299.630615234375,1744.640869140625,959.4364013671875,794.937255859375,2341.656494140625,428.00830078125,2387.704833984375,913.435546875,1147.0914306640625,1158.5614013671875,69.9675064086914,366.80828857421875,713.7831420898438,390.5389099121094,2298.181884765625,1216.94140625,8901.3486328125,1071.0897216796875,163.2674560546875,143.51858520507812,164.4938507080078,1139.6895751953125,1182.7701416015625,541.1688232421875,24128.01953125,927.32421875,771.5668334960938,101.34410095214844,3022.77099609375,953.8015747070312,2719.474365234375,7614.26611328125,661.9544067382812,179.48097229003906
2023-05-11,1981.9312744140625,697.6646118164062,4557.32568359375,3045.535400390625,893.582763671875,4269.12646484375,1418.06591796875,656.1622924804688,774.1717529296875,156.88568115234375,4516.40625,918.3290405273438,192.88124084472656,3267.51025390625,888.437744140625,3288.5732421875,1744.39501953125,968.156005859375,795.466552734375,2341.113037109375,412.71002197265625,2453.675048828125,916.509521484375,1161.6678466796875,1152.003662109375,69.71835327148438,362.5395812988281,700.2337646484375,390.3893737792969,2179.3095703125,1219.524169921875,8991.400390625,1069.62255859375,165.5728759765625,143.60455322265625,165.09164428710938,1132.2486572265625,1179.38720703125,542.3510131835938,24567.533203125,934.3729248046875,769.9088745117188,100.69475555419922,3018.494384765625,951.8870849609375,2731.757080078125,7704.97998046875,665.07080078125,179.90191650390625
2023-05-12,1962.008544921875,689.0028686523438,4567.193359375,3037.145263671875,908.2439575195312,4260.67822265625,1421.11083984375,661.1795043945312,777.4605102539062,152.40084838867188,4498.2333984375,912.34375,191.9827880859375,3253.622314453125,875.5188598632812,3502.046142578125,1724.435546875,974.740234375,802.4916381835938,2359.630615234375,396.92144775390625,2483.01611328125,921.0958862304688,1182.4075927734375,1142.007080078125,69.38616943359375,362.58270263671875,692.3998413085938,390.9177551269531,2158.849853515625,1243.548095703125,9024.8955078125,1058.66162109375,161.33094787597656,142.2720947265625,160.57492065429688,1134.0972900390625,1181.02880859375,546.796142578125,24443.099609375,929.463134765625,769.518798828125,99.02501678466797,3011.275390625,953.9839477539062,2746.961669921875,7574.6865234375,660.4935302734375,179.2471160888672
2023-05-15,1913.4251708984375,683.1463623046875,4587.62353515625,3038.01806640625,913.3803100585938,4284.75537109375,1419.0142822265625,660.9727172851562,782.4671630859375,150.33737182617188,4512.21630859375,898.0861206054688,194.14724731445312,3215.786376953125,885.801025390625,3533.093994140625,1704.279296875,978.5218505859375,806.3410034179688,2437.503173828125,402.7563781738281,2519.787353515625,922.9012451171875,1193.0709228515625,1154.0672607421875,69.92596435546875,368.9211120605469,695.2574462890625,393.39013671875,2183.8779296875,1253.0018310546875,8939.3583984375,1058.2947998046875,162.25308227539062,142.35806274414062,161.5712890625,1136.3341064453125,1183.4166259765625,550.3427124023438,24286.177734375,926.5464477539062,767.470703125,99.90626525878906,2993.571533203125,970.4861450195312,2753.251708984375,7631.720703125,658.3023071289062,180.4163818359375
2023-05-16,1886.5621337890625,676.20703125,4517.4580078125,3043.935546875,915.3750610351562,4260.162109375,1426.0029296875,668.0922241210938,772.9447021484375,152.5692901611328,4488.87939453125,897.4048461914062,196.80174255371094,3218.681884765625,885.1149291992188,3508.660888671875,1698.1834716796875,970.4693603515625,801.7174072265625,2432.160888671875,404.4725036621094,2532.706787109375,923.4867553710938,1193.8045654296875,1159.5242919921875,72.25130462646484,365.6009521484375,692.498291015625,388.2160339355469,2164.778564453125,1230.3909912109375,8807.365234375,1057.9937744140625,163.63632202148438,144.4212188720703,159.8110809326172,1120.1514892578125,1174.7608642578125,554.5040893554688,24094.984375,914.8309326171875,766.7880859375,99.62796783447266,2996.4228515625,963.876220703125,2763.850341796875,7570.5068359375,655.2831420898438,180.9776153564453
